birth.birthDate.date,birth.birthDate.full,birth.birthDate.month,birth.birthDate.year,birth.city,birth.country.abbreviation,birth.country.countryId,birth.country.name,birth.state.abbreviation,birth.state.name,birth.state.stateId,college.collegeId,college.commonName,college.fullName,death.deathDate.date,death.deathDate.full,death.deathDate.month,death.deathDate.year,displayId,displayName,draft.overallPickNumber,draft.round,draft.roundPickNumber,draft.team.abbreviation,draft.team.location,draft.team.nickname,draft.team.teamId,draft.year,experience.experience,experience.yearFirst,experience.yearRookie,firstName,height.centimeters,height.inches,highSchool.city,highSchool.country.abbreviation,highSchool.country.countryId,highSchool.country.name,highSchool.name,highSchool.state.abbreviation,highSchool.state.name,highSchool.state.stateId,hometown.city,hometown.country.abbreviation,hometown.country.countryId,hometown.country.name,hometown.state.abbreviation,hometown.state.name,hometown.state.stateId,isActive,isInjured,isSuspended,lastName,playerId,positions.name,team.abbreviation,team.location,team.nickname,team.teamId,uniform,weight.kilograms,weight.pounds
13.0,1974-09-13,9.0,1974.0,Salt Lake City,USA,1.0,United States,UT,Utah,44.0,202.0,Connecticut,University of Connecticut,,,,,0,,29.0,1.0,29.0,Chi,Chicago,Bulls,4.0,1996.0,7.0,1996.0,1996.0,Travis,213.0,84.0,Sandy,USA,1.0,United States,Alta High School,UT,Utah,44.0,Salt Lake City,USA,1.0,United States,UT,Utah,44.0,False,False,False,Knight,3078,C,,,,,44,111.13,245.0
8.0,1944-06-08,6.0,1944.0,River Rouge,USA,1.0,United States,MI,Michigan,22.0,590.0,Central State,Central State University (OH),,,,,0,,,,,,,,,,2.0,1967.0,1967.0,Ken,198.0,78.0,River Rouge,USA,1.0,United States,River Rouge HS,MI,Michigan,22.0,,,,,,,,False,False,False,Wilburn,2031,SF,,,,,,92.99,205.0
2.0,1935-02-02,2.0,1935.0,Corbin,USA,1.0,United States,KY,Kentucky,17.0,69.0,Kentucky,University of Kentucky,,,,,0,,,,,,,,,,1.0,1958.0,1958.0,Jerry,198.0,78.0,Corbin,USA,1.0,United States,Corbin HS,KY,Kentucky,17.0,,,,,,,,False,False,False,Bird,1615,SF,,,,,,99.79,220.0
2.0,1951-06-02,6.0,1951.0,Cincinnati,USA,1.0,United States,OH,Ohio,35.0,167.0,Drake,Drake University,,,,,0,,83.0,5.0,14.0,NY,New York,Knicks,18.0,1973.0,3.0,1973.0,1973.0,Dennis,198.0,78.0,,,,,,,,,,,,,,,,False,False,False,Bell,1393,SF,,,,,,97.52,215.0
30.0,1976-03-30,3.0,1976.0,Morganton,USA,1.0,United States,NC,North Carolina,33.0,687.0,Charleston,College of Charleston,,,,,0,,,,,,,,,,,2002.0,2002.0,Danny,190.0,75.0,Morganton,USA,1.0,United States,Freedom High School,NC,North Carolina,33.0,Morganton,USA,1.0,United States,NC,North Carolina,33.0,False,False,False,Johnson,173274,PG,,,,,5,90.72,200.0
28.0,1946-07-28,7.0,1946.0,,,,,,,,3.0,Florida State,Florida State University,,,,,0,,38.0,3.0,4.0,Bos,Boston,Celtics,2.0,1970.0,1.0,1970.0,1970.0,Willie,200.0,79.0,,,,,,,,,,,,,,,,False,False,False,Williams,2034,SF,,,,,,90.72,200.0
2.0,1960-07-02,7.0,1960.0,Harrisburg,USA,1.0,United States,PA,Pennsylvania,38.0,679.0,Arkansas-Little Rock,University of Arkansas at Little Rock,,,,,0,,102.0,5.0,9.0,Dal,Dallas,Mavericks,6.0,1983.0,1.0,1986.0,1986.0,Jim,210.0,83.0,Wayne,USA,1.0,United States,Passaic County Tech HS,NJ,New Jersey,30.0,,,,,,,,False,False,False,Lampley,894,C,,,,,,104.33,230.0
26.0,1940-01-26,1.0,1940.0,,,,,,,,199.0,Villanova,Villanova University,,,,,0,,,,,,,,,,4.0,1962.0,1962.0,Hubie,193.0,76.0,,,,,,,,,,,,,,,,False,False,False,White,2030,SG,,,,,,92.99,205.0
10.0,1931-12-10,12.0,1931.0,,,,,,,,464.0,Hamline,Hamline University,,,,,0,,,,,,,,,,2.0,1953.0,1953.0,Jim,203.0,80.0,Saint Paul,USA,1.0,United States,Humboldt HS,MN,Minnesota,23.0,,,,,,,,False,False,False,Fritsche,2204,PF,,,,,,95.25,210.0
29.0,1923-09-29,9.0,1923.0,,,,,,,,697.0,Santa Clara,Santa Clara University,,,,,0,,,,,,,,,,4.0,1947.0,1947.0,Dick,187.0,74.0,,,,,,,,,,,,,,,,False,False,False,O'Keefe,2378,SG,,,,,,83.91,185.0
10.0,1924-07-10,7.0,1924.0,Brooklyn,USA,1.0,United States,NY,New York,32.0,161.0,Fordham,Fordham University,,,,,0,,,,,,,,,,,1948.0,,Johnny,187.0,74.0,Brooklyn,USA,1.0,United States,Saint John's Prep,NY,New York,32.0,,,,,,,,False,False,False,Bach,536428,SG,,,,,17,81.65,180.0
4.0,1956-12-04,12.0,1956.0,Brooklyn,USA,1.0,United States,NY,New York,32.0,71.0,Tennessee,University of Tennessee,,,,,0,,7.0,1.0,7.0,NJ,New Jersey,Nets,17.0,1977.0,14.0,1977.0,1977.0,Bernard,200.0,79.0,,,,,,,,,Brooklyn,USA,1.0,United States,NY,New York,32.0,False,False,False,King,182,SF,,,,,,92.99,205.0
10.0,1959-06-10,6.0,1959.0,Knoxville,USA,1.0,United States,TN,Tennessee,42.0,77.0,Mississippi,University of Mississippi,,,,,0,,43.0,2.0,20.0,Pho,Phoenix,Suns,21.0,1981.0,8.0,1981.0,1981.0,Elston,195.0,77.0,,,,,,,,,,,,,,,,False,False,False,Turner,1166,SG,,,,,,90.72,200.0
12.0,1937-11-12,11.0,1937.0,,,,,,,,669.0,Wichita State,Wichita State University,,,,,0,,,,,,,,,,4.0,1962.0,1962.0,Gene,208.0,82.0,,,,,,,,,,,,,,,,False,False,False,Wiley,1868,C,,,,,,97.07,214.0
1.0,1952-03-01,3.0,1952.0,Queens,USA,1.0,United States,NY,New York,32.0,70.0,South Carolina,South Carolina,,,,,0,,12.0,1.0,12.0,LAL,Los Angeles,Lakers,13.0,1974.0,9.0,1974.0,1974.0,Brian,193.0,76.0,,,,,,,,,,,,,,,,False,False,False,Winters,1237,SG,,,,,,83.91,185.0
26.0,1990-08-26,8.0,1990.0,Roswell,USA,1.0,United States,GA,Georgia,10.0,7.0,North Carolina State,North Carolina State University,,,,,0,,52.0,2.0,22.0,Min,Minnesota,Timberwolves,16.0,2013.0,2.0,2013.0,2013.0,Lorenzo,195.0,77.0,,,,,Centennial HS,,,,Roswell,USA,1.0,United States,GA,Georgia,10.0,False,False,False,Brown,502908,PG,,,,,41,84.37,186.0
5.0,1950-11-05,11.0,1950.0,,,,,,,,72.0,Vanderbilt,Vanderbilt University,,,,,0,,166.0,11.0,1.0,Phi,Philadelphia,76ers,20.0,1973.0,1.0,1973.0,1973.0,Rod,200.0,79.0,Anderson,USA,1.0,United States,Anderson HS,IN,Indiana,14.0,,,,,,,,False,False,False,Freeman,1553,SF,,,,,,102.06,225.0
26.0,1960-10-26,10.0,1960.0,Pontiac,USA,1.0,United States,MI,Michigan,22.0,56.0,Western Michigan,Western Michigan University,,,,,0,,78.0,4.0,9.0,Det,Detroit,Pistons,8.0,1982.0,6.0,1982.0,1982.0,Walker,195.0,77.0,,,,,Pontiac Central,,,,Pontiacl,USA,1.0,United States,MI,Michigan,22.0,False,False,False,Russell,1095,PG,,,,,,88.45,195.0
2.0,1920-01-02,1.0,1920.0,San Francisco,USA,1.0,United States,CA,California,5.0,697.0,Santa Clara,Santa Clara University,8.0,1976-06-08,6.0,1976.0,0,,,,,,,,,,4.0,1946.0,1946.0,Bob,190.0,75.0,San Francisco,USA,1.0,United States,Lowell High School,CA,California,5.0,,,,,,,,False,False,False,Feerick,2192,SG,,,,,,86.18,190.0
5.0,1968-09-05,9.0,1968.0,Hagerstown,USA,1.0,United States,MD,Maryland,20.0,4.0,Georgia Tech,Georgia Tech,,,,,0,,4.0,1.0,4.0,Orl,Orlando,Magic,19.0,1990.0,10.0,1990.0,1990.0,Dennis,203.0,80.0,Oakton,USA,1.0,United States,Flint Hill Prep Academy,VA,Virginia,46.0,Hagerstown,USA,1.0,United States,MD,Maryland,20.0,False,False,False,Scott,303,SF,,,,,9,103.87,229.0
14.0,1968-11-14,11.0,1968.0,Philadelphia,USA,1.0,United States,PA,Pennsylvania,38.0,633.0,La Salle,La Salle University,,,,,0,,7.0,1.0,7.0,Sac,Sacramento,Kings,23.0,1990.0,7.0,1990.0,1990.0,Lionel,200.0,79.0,,,,,,,,,Philadelphia,USA,1.0,United States,PA,Pennsylvania,38.0,False,False,False,Simmons,309,SF,,,,,22,95.25,210.0
24.0,1964-03-24,3.0,1964.0,Omaha,USA,1.0,United States,NE,Nebraska,27.0,1948.0,Kearney State,Kearney State,,,,,0,,107.0,5.0,15.0,Uta,Utah,Jazz,26.0,1987.0,5.0,1987.0,1987.0,Bart,195.0,77.0,,,,,,,,,,,,,,,,False,False,False,Kofoed,187,PG,,,,,,95.25,210.0
24.0,1988-02-24,2.0,1988.0,Pointe-a-Pitre,FRA,22.0,France,,Guadeloupe,143.0,,,,,,,,0,,25.0,1.0,25.0,OKC,Oklahoma City,Thunder,25.0,2009.0,4.0,2009.0,2009.0,Rodrigue,187.0,74.0,,,,,,,,,,,,,,,,False,False,False,Beaubois,503780,PG,,,,,3,82.55,182.0
11.0,1976-01-11,1.0,1976.0,Trikala,GRE,24.0,Greece,,,,,,,,,,,0,,23.0,1.0,23.0,Den,Denver,Nuggets,7.0,1996.0,1.0,2002.0,2002.0,Efthimios,210.0,83.0,,,,,,,,,,,,,,,,False,False,False,Rentzias,3106,C,,,,,14,113.4,250.0
6.0,1982-01-06,1.0,1982.0,Los Angeles,USA,1.0,United States,CA,California,5.0,57.0,Arizona,University of Arizona,,,,,0,,30.0,2.0,2.0,GS,Golden State,Warriors,9.0,2001.0,11.0,2001.0,2001.0,Gilbert,193.0,76.0,Van Nuys,USA,1.0,United States,Ulysses S. Grant High School,CA,California,5.0,North Hollywood,USA,1.0,United States,CA,California,5.0,False,False,False,Arenas,3521,PG,,,,,10,97.52,215.0
18.0,1942-03-18,3.0,1942.0,Astoria,USA,1.0,United States,NY,New York,32.0,2.0,Duke,Duke University,,,,,0,,,,,,,,,,12.0,1964.0,1964.0,Jeff,193.0,76.0,Lexington,USA,1.0,United States,Lafayette HS,KY,Kentucky,17.0,Lexington,USA,1.0,United States,KY,Kentucky,17.0,False,False,False,Mullins,1475,SG,,,,,,90.26,199.0
15.0,1956-05-15,5.0,1956.0,Los Angeles,USA,1.0,United States,CA,California,5.0,257.0,Portland State,Portland State University,,,,,0,,8.0,1.0,8.0,Bos,Boston,Celtics,2.0,1978.0,6.0,1978.0,1978.0,Freeman,193.0,76.0,,,,,,,,,,,,,,,,False,False,False,Williams,1217,SG,,,,,,88.45,195.0
7.0,1974-02-07,2.0,1974.0,Johannesburg,RSA,66.0,South Africa,,,,697.0,Santa Clara,Santa Clara University,,,,,0,,15.0,1.0,15.0,Pho,Phoenix,Suns,21.0,1996.0,18.0,1996.0,1996.0,Steve,190.0,75.0,Victoria,CAN,2.0,Canada,St. Michael's Univ. High School,BC,British Columbia,53.0,Johannesburg,RSA,66.0,South Africa,,,,False,False,False,Nash,3085,PG,,,,,10,81.65,180.0
26.0,1973-04-26,4.0,1973.0,Thibodaux,USA,1.0,United States,LA,Louisiana,18.0,86.0,Texas Tech,Texas Tech University,,,,,0,,48.0,2.0,19.0,Min,Minnesota,Timberwolves,16.0,1995.0,5.0,1995.0,1995.0,Mark,200.0,79.0,,,,,,,,,Thibodaux,USA,1.0,United States,LA,Louisiana,18.0,False,False,False,Davis,3032,SG,,,,,7,92.99,205.0
14.0,1985-11-14,11.0,1985.0,Branson,USA,1.0,United States,MO,Missouri,25.0,74.0,Arkansas,University of Arkansas,,,,,0,,,,,,,,,,1.0,2008.0,2008.0,Steven,213.0,84.0,Branson,USA,1.0,United States,Branson HS,MO,Missouri,25.0,Branson,USA,1.0,United States,MO,Missouri,25.0,False,False,False,Hill,263889,PF,,,,,51,111.13,245.0
1.0,1918-11-01,11.0,1918.0,,,,,,,,27.0,Indiana,Indiana University,6.0,1983-06-06,6.0,1983.0,0,,,,,,,,,,3.0,1948.0,1948.0,Curly,180.0,71.0,Fort Wayne,USA,1.0,United States,Central HS,IN,Indiana,14.0,,,,,,,,False,False,False,Armstrong,2050,SG,,,,,,77.11,170.0
2.0,1968-02-02,2.0,1968.0,Tucson,USA,1.0,United States,AZ,Arizona,3.0,57.0,Arizona,University of Arizona,,,,,0,,3.0,1.0,3.0,SA,San Antonio,Spurs,24.0,1989.0,12.0,1989.0,1989.0,Sean,203.0,80.0,Tucson,USA,1.0,United States,Cholla High School,AZ,Arizona,3.0,Tucson,USA,1.0,United States,AZ,Arizona,3.0,False,False,False,Elliott,101,SF,,,,,32,99.79,220.0
7.0,1982-12-07,12.0,1982.0,Ventura,USA,1.0,United States,CA,California,5.0,40.0,UNLV,University of Nevada-Las Vegas,,,,,0,,,,,,,,,,9.0,2006.0,2006.0,Louis,205.0,81.0,Louisville,USA,1.0,United States,Monarch HS,CO,Colorado,6.0,Boulder,,,,,,,True,False,False,Amundson,66027,PF,NY,New York,Knicks,18.0,17,102.06,225.0
5.0,1948-02-05,2.0,1948.0,Houston,USA,1.0,United States,TX,Texas,43.0,10026.0,Pan American,,,,,,0,,27.0,2.0,10.0,Pho,Phoenix,Suns,21.0,1970.0,2.0,1970.0,1970.0,Fred,195.0,77.0,Houston,USA,1.0,United States,Phyllis Wheatley HS,TX,Texas,43.0,,,,,,,,False,False,False,Taylor,2015,SG,,,,,,84.82,187.0
26.0,1970-11-26,11.0,1970.0,Indianapolis,USA,1.0,United States,IN,Indiana,14.0,27.0,Indiana,Indiana University,,,,,0,,17.0,1.0,17.0,Cha,Charlotte,Hornets,5312.0,1993.0,5.0,1993.0,1993.0,Greg,193.0,76.0,,,,,,,,,Indianapolis,USA,1.0,United States,IN,Indiana,14.0,False,False,False,Graham,1288,PG,,,,,20,82.55,182.0
2.0,1978-05-02,5.0,1978.0,Harvey,USA,1.0,United States,IL,Illinois,13.0,90.0,Fresno State,Fresno State University,,,,,0,,12.0,1.0,12.0,LAC,Los Angeles,Clippers,12.0,2002.0,9.0,2002.0,2002.0,Melvin,208.0,82.0,Harvey,USA,1.0,United States,Thornton Township High School,IL,Illinois,13.0,Harvey,USA,1.0,United States,IL,Illinois,13.0,False,False,False,Ely,168018,PF,,,,,44,117.93,260.0
11.0,1963-09-11,9.0,1963.0,Baltimore,USA,1.0,United States,MD,Maryland,20.0,177.0,Chattanooga,University of Tennessee-Chattanooga,,,,,0,,47.0,2.0,23.0,NY,New York,Knicks,18.0,1985.0,13.0,1985.0,1985.0,Gerald,198.0,78.0,,,,,,,,,,,,,,,,False,False,False,Wilkins,365,SG,,,,,21,102.06,225.0
16.0,1919-08-16,8.0,1919.0,,,,,,,,416.0,Franklin,Franklin College,,,,,0,,,,,,,,,,1.0,1949.0,1949.0,Dale,182.0,72.0,Fort Wayne,USA,1.0,United States,South HS,IN,Indiana,14.0,,,,,,,,False,False,False,Hamilton,2527,SG,,,,,,86.18,190.0
28.0,1961-03-28,3.0,1961.0,Ogden,USA,1.0,United States,UT,Utah,44.0,58.0,Arizona State,Arizona State University,,,,,0,,4.0,1.0,4.0,SDC,San Diego,Clippers,12.0,1983.0,14.0,1983.0,1983.0,Byron,193.0,76.0,Inglewood,USA,1.0,United States,Morningside HS,CA,California,5.0,Inglewood,USA,1.0,United States,CA,California,5.0,False,False,False,Scott,302,SG,,,,,4,91.63,202.0
11.0,1938-03-11,3.0,1938.0,Minden,USA,1.0,United States,LA,Louisiana,18.0,38.0,Louisiana Tech,Louisiana Tech University,19.0,1971-12-19,12.0,1971.0,0,,,,,,,,,,8.0,1960.0,1960.0,Jackie,200.0,79.0,Minden,USA,1.0,United States,Minden HS,LA,Louisiana,18.0,,,,,,,,False,False,False,Moreland,1773,SG,,,,,,97.52,215.0
21.0,1983-10-21,10.0,1983.0,Roslindale,USA,1.0,United States,MA,Massachusetts,21.0,29.0,Michigan,University of Michigan,,,,,0,,,,,,,,,,2.0,2007.0,2007.0,Courtney,205.0,81.0,,,,,Noble & Greenough School,,,,Roslindale,USA,1.0,United States,MA,Massachusetts,21.0,False,False,False,Sims,229584,C,,,,,43,104.33,230.0
23.0,1915-04-23,4.0,1915.0,Chicago,USA,1.0,United States,IL,Illinois,13.0,658.0,Loyola (IL),Loyola University (IL),15.0,1978-08-15,8.0,1978.0,0,,,,,,,,,,3.0,1948.0,1948.0,Mike,205.0,81.0,Chicago,USA,1.0,United States,Tilden Tech,IL,Illinois,13.0,,,,,,,,False,False,False,Novak,2437,PF,,,,,,99.34,219.0
22.0,1976-12-22,12.0,1976.0,Decatur,USA,1.0,United States,IL,Illinois,13.0,74.0,Arkansas,University of Arkansas,,,,,0,,,,,,,,,,1.0,1999.0,1999.0,Derek,203.0,80.0,,,,,,,,,Kansas City,USA,1.0,United States,MO,Missouri,25.0,False,False,False,Hood,3366,SF,,,,,55,100.7,222.0
22.0,1966-05-22,5.0,1966.0,Reedley,USA,1.0,United States,CA,California,5.0,69.0,Kentucky,University of Kentucky,,,,,0,,1.0,3.0,1.0,LAC,Los Angeles,Clippers,12.0,1988.0,1.0,1988.0,1988.0,Rob,205.0,81.0,Reedley,USA,1.0,United States,Reedley HS,CA,California,5.0,Reedley,USA,1.0,United States,CA,California,5.0,False,False,False,Lock,948,PF,,,,,,106.59,235.0
24.0,1979-07-24,7.0,1979.0,Brooklyn,USA,1.0,United States,NY,New York,32.0,214.0,Hofstra,Hofstra University,,,,,0,,,,,,,,,,1.0,2001.0,2001.0,Norm,195.0,77.0,Brooklyn,USA,1.0,United States,William E. Grady High School,NY,New York,32.0,Brooklyn,USA,1.0,United States,NY,New York,32.0,False,False,False,Richardson,75210,PG,,,,,2,90.72,200.0
6.0,1944-06-06,6.0,1944.0,,,,,,,,98.0,Cincinnati,University of Cincinnati,,,,,0,,,,,,,,,,1.0,1967.0,1967.0,Roland,193.0,76.0,Cincinnati,USA,1.0,United States,Winthrow HS,OH,Ohio,35.0,,,,,,,,False,False,False,West,2028,PG,,,,,,80.74,178.0
29.0,1976-05-29,5.0,1976.0,Hampton,USA,1.0,United States,IA,Iowa,15.0,20.0,Kansas,University of Kansas,,,,,0,,3.0,1.0,3.0,Den,Denver,Nuggets,7.0,1998.0,10.0,1998.0,1998.0,Raef,210.0,83.0,Monona,USA,1.0,United States,Mar-Mac High School,IA,Iowa,15.0,Monona,USA,1.0,United States,IA,Iowa,15.0,False,False,False,LaFrentz,3228,PF,,,,,9,108.86,240.0
22.0,1967-05-22,5.0,1967.0,Riga,URS,49.0,USSR,,,,,,,,,,,0,,,,,,,,,,1.0,1992.0,1992.0,Gundars,198.0,78.0,,,,,,,,,,,,,,,,False,False,False,Vetra,871,SG,,,,,,88.9,196.0
1.0,1979-03-01,3.0,1979.0,Akron,USA,1.0,United States,OH,Ohio,35.0,83.0,Texas,University of Texas,,,,,0,,47.0,2.0,19.0,Mil,Milwaukee,Bucks,15.0,2002.0,1.0,2002.0,2002.0,Chris,200.0,79.0,Duncanville,USA,1.0,United States,Duncanville High School,TX,Texas,43.0,Duncanville,USA,1.0,United States,TX,Texas,43.0,False,False,False,Owens,168053,SF,,,,,20,111.13,245.0
13.0,1973-09-13,9.0,1973.0,Rockford,USA,1.0,United States,IL,Illinois,13.0,27.0,Indiana,Indiana University,,,,,0,,27.0,1.0,27.0,Orl,Orlando,Magic,19.0,1996.0,3.0,1996.0,1996.0,Brian,203.0,80.0,,,,,,,,,Terre Haute,USA,1.0,United States,IN,Indiana,14.0,False,False,False,Evans,3109,SF,,,,,11,100.7,222.0
16.0,1982-04-16,4.0,1982.0,Benton Harbor,USA,1.0,United States,MI,Michigan,22.0,2384.0,Walsh,Walsh,,,,,0,,51.0,2.0,21.0,Uta,Utah,Jazz,26.0,2005.0,1.0,2005.0,2005.0,Robert,208.0,82.0,Benton Harbor,USA,1.0,United States,Benton Harbor High School,MI,Michigan,22.0,Benton Harbor,USA,1.0,United States,MI,Michigan,22.0,False,False,False,Whaley,292405,C,,,,,54,117.93,260.0
15.0,1955-04-15,4.0,1955.0,Chattanooga,USA,1.0,United States,TN,Tennessee,42.0,782.0,Oral Roberts,Oral Roberts University,29.0,1998-03-29,3.0,1998.0,0,,21.0,1.0,21.0,Den,Denver,Nuggets,7.0,1977.0,5.0,1977.0,1977.0,Anthony,195.0,77.0,Chattanooga,USA,1.0,United States,Riverside HS,TN,Tennessee,42.0,,,,,,,,False,False,False,Roberts,1073,SG,,,,,,83.91,185.0
6.0,1957-12-06,12.0,1957.0,Tulare,USA,1.0,United States,CA,California,5.0,94.0,Utah,University of Utah,,,,,0,,67.0,4.0,1.0,Uta,Utah,Jazz,26.0,1979.0,1.0,1979.0,1979.0,Greg,193.0,76.0,Tulare,USA,1.0,United States,Union HS,CA,California,5.0,,,,,,,,False,False,False,Deane,625,PG,,,,,,86.18,190.0
14.0,1974-08-14,8.0,1974.0,Orlando,USA,1.0,United States,FL,Florida,9.0,655.0,South Florida,University of South Florida,,,,,0,,,,,,,,,,11.0,1999.0,1999.0,Chucky,180.0,71.0,Orlando,USA,1.0,United States,Evans High School,FL,Florida,9.0,Orlando,USA,1.0,United States,FL,Florida,9.0,False,False,False,Atkins,3372,PG,,,,,17,72.57,160.0
15.0,1952-07-15,7.0,1952.0,Birmingham,USA,1.0,United States,AL,Alabama,1.0,100.0,Louisville,University of Louisville,,,,,0,,35.0,2.0,17.0,Pho,Phoenix,Suns,21.0,1975.0,1.0,1976.0,1976.0,Allen,195.0,77.0,Birmingham,USA,1.0,United States,Parker HS,AL,Alabama,1.0,,,,,,,,False,False,False,Murphy,1435,PG,,,,,,86.18,190.0
10.0,1923-06-10,6.0,1923.0,Manhattan,USA,1.0,United States,KS,Kansas,16.0,182.0,North Texas,University of North Texas,,,,,0,,,,,,,,,,2.0,1948.0,1948.0,Howie,190.0,75.0,,,,,,,,,,,,,,,,False,False,False,Shannon,2428,SG,,,,,,79.38,175.0
12.0,1974-03-12,3.0,1974.0,Ironton,USA,1.0,United States,MO,Missouri,25.0,124.0,Southern Illinois,Southern Illinois University,,,,,0,,56.0,2.0,27.0,Pho,Phoenix,Suns,21.0,1995.0,6.0,1995.0,1995.0,Chris,195.0,77.0,Ironton,USA,1.0,United States,Arcadia Valley HS,MO,Missouri,25.0,Ironton,USA,1.0,United States,MO,Missouri,25.0,False,False,False,Carr,3040,SG,,,,,43,93.89,207.0
31.0,1981-10-31,10.0,1981.0,Chicago,USA,1.0,United States,IL,Illinois,13.0,652.0,DePaul,DePaul University,,,,,0,,15.0,1.0,15.0,Orl,Orlando,Magic,19.0,2001.0,8.0,2001.0,2001.0,Steven,213.0,84.0,Maywood,USA,1.0,United States,Proviso East High School,IL,Illinois,13.0,Maywood,USA,1.0,United States,IL,Illinois,13.0,False,False,False,Hunter,3506,PF,,,,,45,108.86,240.0
13.0,1958-03-13,3.0,1958.0,Milwaukee,USA,1.0,United States,WI,Wisconsin,49.0,58.0,Arizona State,Arizona State University,,,,,0,,47.0,3.0,1.0,Den,Denver,Nuggets,7.0,1980.0,8.0,1981.0,1981.0,Kurt,208.0,82.0,,,,,,,,,,,,,,,,False,False,False,Nimphius,1019,PF,,,,,,99.79,220.0
4.0,1974-03-04,3.0,1974.0,Kaunas,URS,49.0,USSR,,,,,,,,,,,0,,,,,,,,,,,1996.0,1996.0,Virginius,203.0,80.0,,,,,,,,,,,,,,,,False,False,False,Praskevicius,3129,PF,,,,,55,104.33,230.0
19.0,1953-10-19,10.0,1953.0,Arkansas City,USA,1.0,United States,KS,Kansas,16.0,58.0,Arizona State,Arizona State University,,,,,0,,6.0,1.0,6.0,Por,Portland,Trail Blazers,22.0,1975.0,10.0,1975.0,1975.0,Lionel,190.0,75.0,,,,,,,,,,,,,,,,False,False,False,Hollins,737,SG,,,,,,83.91,185.0
23.0,1968-10-23,10.0,1968.0,Ithaca,USA,1.0,United States,NY,New York,32.0,130.0,Dartmouth,Dartmouth College,,,,,0,,33.0,2.0,6.0,Uta,Utah,Jazz,26.0,1990.0,2.0,1990.0,1990.0,Walter,215.0,85.0,,,,,,,,,,,,,,,,False,False,False,Palmer,255,C,,,,,,97.52,215.0
5.0,1944-05-05,5.0,1944.0,Louisville,USA,1.0,United States,KY,Kentucky,17.0,97.0,Army,United States Military Academy,,,,,0,,,,,,,,,,1.0,1970.0,1970.0,Mike,198.0,78.0,Louisville,USA,1.0,United States,Saint Xavier HS,KY,Kentucky,17.0,,,,,,,,False,False,False,Silliman,2006,SF,,,,,,102.06,225.0
22.0,1964-01-22,1.0,1964.0,Drnis,YUG,46.0,Yugoslavia,,,,,,,,,,,0,,,,,,,,,,5.0,1990.0,1990.0,Stojko,218.0,86.0,,,,,,,,,,,,,,,,False,False,False,Vrankovic,353,C,,,,,11,117.93,260.0
6.0,1921-12-06,12.0,1921.0,,,,,,,,10060.0,Huntington,,,,,,0,,,,,,,,,,4.0,1949.0,1949.0,Ralph,180.0,71.0,Huntington County,USA,1.0,United States,Union Center HS,IN,Indiana,14.0,,,,,,,,False,False,False,Johnson,2470,PG,,,,,,77.11,170.0
21.0,1978-05-21,5.0,1978.0,Toronto,CAN,2.0,Canada,ON,Ontario,60.0,69.0,Kentucky,University of Kentucky,,,,,0,,19.0,1.0,19.0,Cha,Charlotte,Hornets,5312.0,2000.0,12.0,2000.0,2000.0,Jamaal,210.0,83.0,Toronto,CAN,2.0,Canada,Eastern School of Commerce,ON,Ontario,60.0,Toronto,CAN,2.0,Canada,ON,Ontario,60.0,False,False,False,Magloire,3399,C,,,,,21,114.31,252.0
21.0,1976-02-21,2.0,1976.0,Lafayette,USA,1.0,United States,IN,Indiana,14.0,121.0,Illinois State,Illinois State University,,,,,0,,,,,,,,,,,1999.0,1999.0,Dan,198.0,78.0,,,,,,,,,,,,,,,,False,False,False,Muller,3294,SG,,,,,33,95.25,210.0
24.0,1981-09-24,9.0,1981.0,Oakland,USA,1.0,United States,CA,California,5.0,20.0,Kansas,University of Kansas,,,,,0,,4.0,1.0,4.0,Mem,Memphis,Grizzlies,29.0,2002.0,13.0,2002.0,2002.0,Drew,208.0,82.0,Oakland,USA,1.0,United States,El Cerrito High School,CA,California,5.0,Richmond,USA,1.0,United States,CA,California,5.0,True,False,False,Gooden,168010,PF,Was,Washington,Wizards,27.0,90,113.4,250.0
27.0,1967-05-27,5.0,1967.0,Altoona,USA,1.0,United States,PA,Pennsylvania,38.0,199.0,Villanova,Villanova University,,,,,0,,38.0,2.0,11.0,Min,Minnesota,Timberwolves,16.0,1989.0,12.0,1989.0,1989.0,Doug,198.0,78.0,Altoona,USA,1.0,United States,Altoona Area HS,PA,Pennsylvania,38.0,Altoona,USA,1.0,United States,PA,Pennsylvania,38.0,False,False,False,West,359,SG,,,,,2,90.72,200.0
10.0,1944-01-10,1.0,1944.0,Buffalo,USA,1.0,United States,NY,New York,32.0,634.0,St. Bonaventure,St. Bonaventure University,,,,,0,,,,,,,,,,7.0,1967.0,1967.0,George,193.0,76.0,,,,,,,,,Buffalo,USA,1.0,United States,NY,New York,32.0,False,False,False,Carter,1909,SF,,,,,,95.25,210.0
13.0,1975-05-13,5.0,1975.0,Kalamazoo,USA,1.0,United States,MI,Michigan,22.0,653.0,Marquette,Marquette University,,,,,0,,50.0,2.0,22.0,Atl,Atlanta,Hawks,1.0,1997.0,7.0,1997.0,1997.0,Chris,205.0,81.0,Kalamazoo,USA,1.0,United States,Comstock High School,MI,Michigan,22.0,Kalamazoo,USA,1.0,United States,MI,Michigan,22.0,False,False,False,Crawford,3200,SF,,,,,4,106.59,235.0
