PLAYER,TEAM,pullup_GP,pullup_MIN,pullup_FG3A,pullup_FGA,shooting_FGA_DRIVE,shooting_FGA_CLOSE,catchshoot_FG3A,catchshoot_FGA,drives_DVS,passing_PASS,passing_AST_POT,rebounding_OREB_CHANCE,rebounding_DREB_CHANCE,defense_BLK,defense_STL,speed_AV_SPD,touches_TCH,touches_TOP
Earl Clark,TOTAL,54,14.2799382716,0.111111111111,0.851851851852,0.777777777778,0.111111111111,2.12962962963,2.68518518519,1.12962962963,14.4074074074,0.814814814815,0.666666666667,3.62962962963,0.462962962963,0.314814814815,4.4,20.5925925926,0.503703703704
Marquis Teague,TOTAL,40,11.12875,0.225,0.875,1.275,0.075,0.225,0.325,2.65,18.75,3.275,0.225,1.25,0.125,0.25,3.9,24.375,2.30375
Jeff Adrien,TOTAL,53,18.2103773585,0.0,0.415094339623,0.207547169811,1.98113207547,0.0,0.698113207547,0.471698113208,20.2641509434,1.45283018868,4.1320754717,6.11320754717,0.679245283019,0.452830188679,3.9,28.0754716981,0.638364779874
Lavoy Allen,TOTAL,65,16.6130769231,0.0,0.138461538462,0.0461538461538,1.49230769231,0.2,1.8,0.123076923077,25.3076923077,2.21538461538,3.55384615385,5.0,0.507692307692,0.369230769231,4.2,31.5846153846,0.611025641026
Quincy Acy,TOTAL,63,13.485978836,0.0,0.126984126984,0.142857142857,0.507936507937,0.222222222222,0.603174603175,0.269841269841,15.6825396825,0.888888888889,2.53968253968,3.98412698413,0.412698412698,0.365079365079,4.4,19.6349206349,0.371428571429
Luc Mbah a Moute,TOTAL,64,15.73203125,0.0,0.234375,0.5,0.53125,0.25,0.828125,0.78125,12.640625,1.171875,1.703125,2.53125,0.21875,0.46875,4.1,17.203125,0.394270833333
Henry Sims,TOTAL,46,19.1047101449,0.0217391304348,0.260869565217,0.195652173913,1.73913043478,0.0,1.47826086957,0.282608695652,20.9782608696,2.32608695652,4.52173913043,5.30434782609,0.434782608696,0.608695652174,4.2,29.9565217391,0.722826086957
Jan Vesely,TOTAL,54,14.462654321,0.0,0.12962962963,0.0740740740741,1.14814814815,0.0,0.333333333333,0.166666666667,17.2592592593,1.03703703704,2.77777777778,3.27777777778,0.648148148148,0.981481481481,4.5,21.8518518519,0.372839506173
Dewayne Dedmon,TOTAL,31,12.6844086022,0.0,0.0645161290323,0.0,0.838709677419,0.0,0.451612903226,0.0,14.6451612903,0.41935483871,2.38709677419,3.8064516129,0.709677419355,0.225806451613,4.3,18.5483870968,0.363978494624
Reggie Evans,TOTAL,54,16.7018518519,0.0,0.0185185185185,0.0740740740741,1.25925925926,0.0,0.0925925925926,0.203703703704,15.8148148148,0.833333333333,4.2037037037,5.94444444444,0.0555555555556,0.685185185185,4.0,21.2962962963,0.534259259259
Charles Hayes,TOTAL,60,12.2311111111,0.0,0.0,0.0833333333333,1.03333333333,0.0,0.0333333333333,0.133333333333,15.3166666667,1.21666666667,2.23333333333,3.78333333333,0.2,0.566666666667,3.9,18.8166666667,0.384166666667
